0.5000	1.4015393E-03
0.7500	9.8426650E-04
1.0000	5.6715510E-04
1.1250	3.5868174E-04
1.2500	1.5036112E-04
1.3430	1.0202171E-05
1.3750	5.9011465E-05
1.5000	2.6687574E-04
2.0000	1.0998840E-03
2.2500	1.5161524E-03
2.5000	1.9322232E-03
3.0000	2.7637325E-03
4.0000	4.4239193E-03
5.0000	6.0798381E-03
10.0000	1.4274528E-02
15.0000	2.2274170E-02
20.0000	3.0008195E-02
25.0000	3.7407272E-02
30.0000	4.4404388E-02
40.0000	5.6938040E-02
50.0000	6.7097665E-02
